seasonType,eventId,playOrder,playId,typeId,text,shortText,period,clockValue,clockDisplayValue,teamId,scoringPlay,shootout,wallclock,goalPositionX,goalPositionY,fieldpositionX,fieldPositionY,fieldPosition2X,fieldPosition2Y,athleteId,participant,updateDateTime
12726,714895,10,43806667,94,Adam Brown (Stirling Albion) Yellow Card at 69',Adam Brown Yellow Card,2,4140,69',417,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,57725.0,Adam Brown,2024-09-23 05:36:01
12726,714895,11,43806599,94,Bradley Barrett (Bonnyrigg Rose) Yellow Card at 72',Bradley Barrett Yellow Card,2,4320,72',10605,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,312345.0,Bradley Barrett,2024-09-23 05:36:01
12726,714895,12,43806668,76,Aaron Weir (Stirling Albion) Substitution at 73',Aaron Weir Substitution,2,4380,73',417,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,383917.0,Aaron Weir,2024-09-23 05:36:01
12726,714895,12,43806668,76,Aaron Weir (Stirling Albion) Substitution at 73',Aaron Weir Substitution,2,4380,73',417,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,179739.0,Jack Harkness,2024-09-23 05:36:01
12726,714895,13,43806817,76,Lewis Lorimer (Bonnyrigg Rose) Substitution at 76',Lewis Lorimer Substitution,2,4560,76',10605,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,366852.0,Lewis Lorimer,2024-09-23 05:36:01
12726,714895,13,43806817,76,Lewis Lorimer (Bonnyrigg Rose) Substitution at 76',Lewis Lorimer Substitution,2,4560,76',10605,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,275907.0,Dean Watson,2024-09-23 05:36:01
12726,714895,14,43806911,70,Bradley Barrett (Bonnyrigg Rose) Goal at 79',Bradley Barrett Goal,2,4740,79',10605,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,312345.0,Bradley Barrett,2024-09-23 05:36:01
12726,714895,15,43807101,76,Cooper Knox (Stirling Albion) Substitution at 82',Cooper Knox Substitution,2,4920,82',417,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,347282.0,Cooper Knox,2024-09-23 05:36:01
12726,714895,16,43807102,76,Lucas Mcroberts (Bonnyrigg Rose) Substitution at 82',Lucas Mcroberts Substitution,2,4920,82',10605,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,382583.0,Lucas Mcroberts,2024-09-23 05:36:01
12726,714895,15,43807101,76,Cooper Knox (Stirling Albion) Substitution at 82',Cooper Knox Substitution,2,4920,82',417,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,368320.0,Ricky Waugh,2024-09-23 05:36:01
12726,714895,16,43807102,76,Lucas Mcroberts (Bonnyrigg Rose) Substitution at 82',Lucas Mcroberts Substitution,2,4920,82',10605,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,18784.0,Sean Murphy,2024-09-23 05:36:01
12726,714895,17,43807808,94,Kerr Young (Bonnyrigg Rose) Yellow Card at 89',Kerr Young Yellow Card,2,5340,89',10605,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,163102.0,Kerr Young,2024-09-23 05:36:01
12726,714896,1,43866767,94,Lee Currie (Bonnyrigg Rose) Yellow Card at 40',Lee Currie Yellow Card,1,2400,40',10605,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,137315.0,Lee Currie,2024-09-29 05:44:42
12726,714896,2,43867870,70,Nathan Cannon (Forfar Athletic) Goal at 54',Nathan Cannon Goal,2,3240,54',408,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,362390.0,Nathan Cannon,2024-09-29 05:44:42
12726,714896,3,43868277,76,Callum Connelly (Bonnyrigg Rose) Substitution at 60',Callum Connelly Substitution,2,3600,60',10605,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,231565.0,Callum Connelly,2024-09-29 05:44:42
12726,714896,4,43868278,76,Mark Ferrie (Bonnyrigg Rose) Substitution at 60',Mark Ferrie Substitution,2,3600,60',10605,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,346616.0,Mark Ferrie,2024-09-29 05:44:42
12726,714896,3,43868277,76,Callum Connelly (Bonnyrigg Rose) Substitution at 60',Callum Connelly Substitution,2,3600,60',10605,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,308681.0,Aaron Arnott,2024-09-29 05:44:42
12726,714896,4,43868278,76,Mark Ferrie (Bonnyrigg Rose) Substitution at 60',Mark Ferrie Substitution,2,3600,60',10605,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,275907.0,Dean Watson,2024-09-29 05:44:42
12726,714896,5,43869237,76,Lewis Lorimer (Bonnyrigg Rose) Substitution at 69',Lewis Lorimer Substitution,2,4140,69',10605,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,366852.0,Lewis Lorimer,2024-09-29 05:44:42
12726,714896,6,43869238,76,Lucas Mcroberts (Bonnyrigg Rose) Substitution at 69',Lucas Mcroberts Substitution,2,4140,69',10605,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,382583.0,Lucas Mcroberts,2024-09-29 05:44:42
12726,714896,5,43869237,76,Lewis Lorimer (Bonnyrigg Rose) Substitution at 69',Lewis Lorimer Substitution,2,4140,69',10605,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,248986.0,Cameron Ross,2024-09-29 05:44:42
12726,714896,6,43869238,76,Lucas Mcroberts (Bonnyrigg Rose) Substitution at 69',Lucas Mcroberts Substitution,2,4140,69',10605,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,163102.0,Kerr Young,2024-09-29 05:44:42
12726,714896,7,43869239,76,Keiran Mcgachie (Bonnyrigg Rose) Substitution at 74',Keiran Mcgachie Substitution,2,4440,74',10605,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,249014.0,Keiran Mcgachie,2024-09-29 05:44:42
12726,714896,7,43869239,76,Keiran Mcgachie (Bonnyrigg Rose) Substitution at 74',Keiran Mcgachie Substitution,2,4440,74',10605,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,107564.0,Kallum Higginbotham,2024-09-29 05:44:42
12726,714896,8,43869240,76,Josh Skelly (Forfar Athletic) Substitution at 78',Josh Skelly Substitution,2,4680,78',408,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,228635.0,Josh Skelly,2024-09-29 05:44:42
12726,714896,9,43869241,94,Keiran Mcgachie (Bonnyrigg Rose) Yellow Card at 78',Keiran Mcgachie Yellow Card,2,4680,78',10605,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,249014.0,Keiran Mcgachie,2024-09-29 05:44:42
12726,714896,8,43869240,76,Josh Skelly (Forfar Athletic) Substitution at 78',Josh Skelly Substitution,2,4680,78',408,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,362390.0,Nathan Cannon,2024-09-29 05:44:42
12726,714896,10,43869583,94,Kieran Inglis (Forfar Athletic) Yellow Card at 82',Kieran Inglis Yellow Card,2,4920,82',408,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,260283.0,Kieran Inglis,2024-09-29 05:44:42
12726,714896,11,43869584,76,Russell Mclean (Forfar Athletic) Substitution at 86',Russell Mclean Substitution,2,5160,86',408,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,240703.0,Russell Mclean,2024-09-29 05:44:42
12726,714896,11,43869584,76,Russell Mclean (Forfar Athletic) Substitution at 86',Russell Mclean Substitution,2,5160,86',408,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,260283.0,Kieran Inglis,2024-09-29 05:44:42
12726,714897,1,43866615,70,Connor Young (Edinburgh City) Goal at 36',Connor Young Goal,1,2160,36',2832,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,312026.0,Connor Young,2024-09-29 05:44:42
12726,714897,2,43867006,76,Dajon Golding (Elgin City) Substitution at 44',Dajon Golding Substitution,1,2640,44',419,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,249323.0,Dajon Golding,2024-09-29 05:44:42
12726,714897,2,43867006,76,Dajon Golding (Elgin City) Substitution at 44',Dajon Golding Substitution,1,2640,44',419,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,286576.0,Lewis Hyde,2024-09-29 05:44:42
12726,714897,3,43867535,76,Ryan Sargent (Elgin City) Substitution at 45',Ryan Sargent Substitution,2,2700,45',419,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,266928.0,Ryan Sargent,2024-09-29 05:44:42
12726,714897,3,43867535,76,Ryan Sargent (Elgin City) Substitution at 45',Ryan Sargent Substitution,2,2700,45',419,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,346997.0,Kian Lesley,2024-09-29 05:44:42
12726,714897,4,43867616,70,Russell Dingwall (Elgin City) Goal at 48',Russell Dingwall Goal,2,2880,48',419,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,239334.0,Russell Dingwall,2024-09-29 05:44:42
12726,714897,5,43868212,94,Ross Draper (Elgin City) Yellow Card at 59',Ross Draper Yellow Card,2,3540,59',419,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,104998.0,Ross Draper,2024-09-29 05:44:42
12726,714897,6,43868213,70,Russell Dingwall (Elgin City) Goal at 60',Russell Dingwall Goal,2,3600,60',419,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,239334.0,Russell Dingwall,2024-09-29 05:44:42
12726,714897,7,43868683,94,Dylan Gavin (Elgin City) Yellow Card at 63',Dylan Gavin Yellow Card,2,3780,63',419,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,310333.0,Dylan Gavin,2024-09-29 05:44:42
12726,714897,8,43868877,76,Jason Jarvis (Edinburgh City) Substitution at 71',Jason Jarvis Substitution,2,4260,71',2832,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,260602.0,Jason Jarvis,2024-09-29 05:44:42
12726,714897,8,43868877,76,Jason Jarvis (Edinburgh City) Substitution at 71',Jason Jarvis Substitution,2,4260,71',2832,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,350156.0,Sam Gormley,2024-09-29 05:44:42
12726,714897,9,43868878,70,Innes Lawson (Edinburgh City) Goal at 72',Innes Lawson Goal,2,4320,72',2832,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,327831.0,Innes Lawson,2024-09-29 05:44:42
12726,714897,10,43869076,94,Innes Lawson (Edinburgh City) Yellow Card at 74',Innes Lawson Yellow Card,2,4440,74',2832,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,327831.0,Innes Lawson,2024-09-29 05:44:42
12726,714897,11,43869077,76,Owen Cairns (Elgin City) Substitution at 76',Owen Cairns Substitution,2,4560,76',419,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,231546.0,Owen Cairns,2024-09-29 05:44:42
12726,714897,12,43869078,76,Oliver Mcdonald (Elgin City) Substitution at 76',Oliver Mcdonald Substitution,2,4560,76',419,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,240716.0,Oliver Mcdonald,2024-09-29 05:44:42
12726,714897,11,43869077,76,Owen Cairns (Elgin City) Substitution at 76',Owen Cairns Substitution,2,4560,76',419,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,282120.0,Kyle Girvan,2024-09-29 05:44:42
12726,714897,12,43869078,76,Oliver Mcdonald (Elgin City) Substitution at 76',Oliver Mcdonald Substitution,2,4560,76',419,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,310333.0,Dylan Gavin,2024-09-29 05:44:42
12726,714897,13,43869449,76,Kodi Mckinstray (Edinburgh City) Substitution at 81',Kodi Mckinstray Substitution,2,4860,81',2832,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,347005.0,Kodi Mckinstray,2024-09-29 05:44:42
12726,714897,13,43869449,76,Kodi Mckinstray (Edinburgh City) Substitution at 81',Kodi Mckinstray Substitution,2,4860,81',2832,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,277672.0,Edin Lynch,2024-09-29 05:44:42
12726,714897,14,43869516,94,Lewis Mcarthur (Edinburgh City) Yellow Card at 85',Lewis Mcarthur Yellow Card,2,5100,85',2832,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,352383.0,Lewis Mcarthur,2024-09-29 05:44:42
12726,714897,15,43869640,70,Owen Cairns (Elgin City) Goal at 89',Owen Cairns Goal,2,5340,89',419,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,231546.0,Owen Cairns,2024-09-29 05:44:42
12726,714897,16,43869880,93,Ross Draper (Elgin City) Red Card at 93',Ross Draper Red Card,2,5400,90'+3',419,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,104998.0,Ross Draper,2024-09-29 05:44:42
12726,714897,17,43869881,70,Connor Young (Edinburgh City) Goal at 94',Connor Young Goal,2,5400,90'+4',2832,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,312026.0,Connor Young,2024-09-29 05:44:42
12726,714898,1,43866076,94,Craig Howie (Clyde) Yellow Card at 17',Craig Howie Yellow Card,1,1020,17',255,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,212696.0,Craig Howie,2024-09-29 05:44:42
12726,714898,2,43866940,70,Ryan Strachan (Peterhead) Goal at 42',Ryan Strachan Goal,1,2520,42',416,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,46740.0,Ryan Strachan,2024-09-29 05:44:42
12726,714898,3,43867188,94,Lee Connelly (Clyde) Yellow Card at 45',Lee Connelly Yellow Card,1,2700,45',255,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,243524.0,Lee Connelly,2024-09-29 05:44:42
12726,714898,4,43868011,76,Marley Redfern (Clyde) Substitution at 54',Marley Redfern Substitution,2,3240,54',255,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,291653.0,Marley Redfern,2024-09-29 05:44:42
12726,714898,4,43868011,76,Marley Redfern (Clyde) Substitution at 54',Marley Redfern Substitution,2,3240,54',255,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,243524.0,Lee Connelly,2024-09-29 05:44:42
12726,714898,5,43868214,98,Logan Dunachie (Clyde) Penalty - Scored at 59',Logan Dunachie Penalty - Scored,2,3540,59',255,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,347020.0,Logan Dunachie,2024-09-29 05:44:42
12726,714898,6,43868414,94,Dylan Forrest (Peterhead) Yellow Card at 62',Dylan Forrest Yellow Card,2,3720,62',416,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,291656.0,Dylan Forrest,2024-09-29 05:44:42
12726,714898,7,43868556,76,Martin Rennie (Clyde) Substitution at 65',Martin Rennie Substitution,2,3900,65',255,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,270016.0,Martin Rennie,2024-09-29 05:44:42
12726,714898,8,43868557,76,Darren Lyon (Clyde) Substitution at 65',Darren Lyon Substitution,2,3900,65',255,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,176452.0,Darren Lyon,2024-09-29 05:44:42
12726,714898,7,43868556,76,Martin Rennie (Clyde) Substitution at 65',Martin Rennie Substitution,2,3900,65',255,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,263664.0,Liam Scullion,2024-09-29 05:44:42
12726,714898,8,43868557,76,Darren Lyon (Clyde) Substitution at 65',Darren Lyon Substitution,2,3900,65',255,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,242603.0,Raymond Grant,2024-09-29 05:44:42
12726,714898,9,43868558,117,Peter Pawlett (Peterhead) Shot Off Target at 66',Peter Pawlett Shot Off Target,2,3960,66',416,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,117799.0,Peter Pawlett,2024-09-29 05:44:42
12726,714898,10,43868797,70,Max Barry (Peterhead) Goal at 70',Max Barry Goal,2,4200,70',416,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,291446.0,Max Barry,2024-09-29 05:44:42
12726,714898,11,43869164,76,Robbie Leitch (Clyde) Substitution at 76',Robbie Leitch Substitution,2,4560,76',255,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,220706.0,Robbie Leitch,2024-09-29 05:44:42
12726,714898,12,43869165,76,Jordan Allan (Clyde) Substitution at 76',Jordan Allan Substitution,2,4560,76',255,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,186044.0,Jordan Allan,2024-09-29 05:44:42
12726,714898,11,43869164,76,Robbie Leitch (Clyde) Substitution at 76',Robbie Leitch Substitution,2,4560,76',255,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,251415.0,Paul McKay,2024-09-29 05:44:42
12726,714898,12,43869165,76,Jordan Allan (Clyde) Substitution at 76',Jordan Allan Substitution,2,4560,76',255,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,347020.0,Logan Dunachie,2024-09-29 05:44:42
12726,714898,13,43869344,76,Ben Armour (Peterhead) Substitution at 79',Ben Armour Substitution,2,4740,79',416,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,193442.0,Ben Armour,2024-09-29 05:44:42
12726,714898,14,43869345,76,Caleb Goldie (Peterhead) Substitution at 79',Caleb Goldie Substitution,2,4740,79',416,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,365994.0,Caleb Goldie,2024-09-29 05:44:42
12726,714898,13,43869344,76,Ben Armour (Peterhead) Substitution at 79',Ben Armour Substitution,2,4740,79',416,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,239223.0,Sebastian Ross,2024-09-29 05:44:42
12726,714898,14,43869345,76,Caleb Goldie (Peterhead) Substitution at 79',Caleb Goldie Substitution,2,4740,79',416,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,46740.0,Ryan Strachan,2024-09-29 05:44:42
12726,714898,15,43869346,70,Jordan Allan (Clyde) Goal at 81',Jordan Allan Goal,2,4860,81',255,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,186044.0,Jordan Allan,2024-09-29 05:44:42
12726,714898,16,43869602,76,Jordan Armstrong (Peterhead) Substitution at 86',Jordan Armstrong Substitution,2,5160,86',416,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,211299.0,Jordan Armstrong,2024-09-29 05:44:42
12726,714898,16,43869602,76,Jordan Armstrong (Peterhead) Substitution at 86',Jordan Armstrong Substitution,2,5160,86',416,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,117799.0,Peter Pawlett,2024-09-29 05:44:42
12726,714898,17,43869899,76,Robert Ward (Peterhead) Substitution at 92',Robert Ward Substitution,2,5400,90'+2',416,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,275658.0,Robert Ward,2024-09-29 05:44:42
12726,714898,17,43869899,76,Robert Ward (Peterhead) Substitution at 92',Robert Ward Substitution,2,5400,90'+2',416,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,291446.0,Max Barry,2024-09-29 05:44:42
12726,714899,1,43866835,94,Ross McGeachie (Stirling Albion) Yellow Card at 39',Ross McGeachie Yellow Card,1,2340,39',417,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,32332.0,Ross McGeachie,2024-09-29 05:44:42
12726,714899,2,43867000,70,Erik Sula (Stirling Albion) Goal at 44',Erik Sula Goal,1,2640,44',417,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,346943.0,Erik Sula,2024-09-29 05:44:42
12726,714899,3,43868349,76,James Graham (Stirling Albion) Substitution at 59',James Graham Substitution,2,3540,59',417,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,347341.0,James Graham,2024-09-29 05:44:42
12726,714899,3,43868349,76,James Graham (Stirling Albion) Substitution at 59',James Graham Substitution,2,3540,59',417,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,347282.0,Cooper Knox,2024-09-29 05:44:42
12726,714899,4,43868516,76,Ryan Edgar (Stranraer) Substitution at 64',Ryan Edgar Substitution,2,3840,64',407,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,115743.0,Ryan Edgar,2024-09-29 05:44:42
12726,714899,4,43868516,76,Ryan Edgar (Stranraer) Substitution at 64',Ryan Edgar Substitution,2,3840,64',407,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,118401.0,Mark Russell,2024-09-29 05:44:42
12726,714899,5,43868575,94,Ryan Edgar (Stranraer) Yellow Card at 66',Ryan Edgar Yellow Card,2,3960,66',407,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,115743.0,Ryan Edgar,2024-09-29 05:44:42
12726,714899,6,43868966,76,Cameron Mckinlay (Stirling Albion) Substitution at 72',Cameron Mckinlay Substitution,2,4320,72',417,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,338846.0,Cameron Mckinlay,2024-09-29 05:44:42
12726,714899,7,43868967,76,Dale Hilson (Stirling Albion) Substitution at 72',Dale Hilson Substitution,2,4320,72',417,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,141875.0,Dale Hilson,2024-09-29 05:44:42
12726,714899,8,43868968,76,Muhammad Adam (Stranraer) Substitution at 72',Muhammad Adam Substitution,2,4320,72',407,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,347022.0,Muhammad Adam,2024-09-29 05:44:42
12726,714899,6,43868966,76,Cameron Mckinlay (Stirling Albion) Substitution at 72',Cameron Mckinlay Substitution,2,4320,72',417,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,176836.0,Dale Carrick,2024-09-29 05:44:42
12726,714899,7,43868967,76,Dale Hilson (Stirling Albion) Substitution at 72',Dale Hilson Substitution,2,4320,72',417,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,296138.0,Alexander Ferguson,2024-09-29 05:44:42
12726,714899,8,43868968,76,Muhammad Adam (Stranraer) Substitution at 72',Muhammad Adam Substitution,2,4320,72',407,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,191438.0,Dean Hawkshaw,2024-09-29 05:44:42
12726,714899,9,43868969,76,Finn Ecrepont (Stranraer) Substitution at 73',Finn Ecrepont Substitution,2,4380,73',407,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,277541.0,Finn Ecrepont,2024-09-29 05:44:42
12726,714899,9,43868969,76,Finn Ecrepont (Stranraer) Substitution at 73',Finn Ecrepont Substitution,2,4380,73',407,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,364984.0,Elliot Dunlop,2024-09-29 05:44:42
12726,714899,10,43869009,94,James Graham (Stirling Albion) Yellow Card at 75',James Graham Yellow Card,2,4500,75',417,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,347341.0,James Graham,2024-09-29 05:44:42
12726,714899,11,43869010,94,Matthew Grant (Stranraer) Yellow Card at 75',Matthew Grant Yellow Card,2,4500,75',407,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,228783.0,Matthew Grant,2024-09-29 05:44:42
12726,714899,12,43869554,76,Paul Woods (Stranraer) Substitution at 84',Paul Woods Substitution,2,5040,84',407,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,34836.0,Paul Woods,2024-09-29 05:44:42
12726,714899,12,43869554,76,Paul Woods (Stranraer) Substitution at 84',Paul Woods Substitution,2,5040,84',407,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,77132.0,Sean Mcintosh,2024-09-29 05:44:42
12726,714899,13,43869619,94,Tomas Brindley (Stranraer) Yellow Card at 87',Tomas Brindley Yellow Card,2,5220,87',407,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,277580.0,Tomas Brindley,2024-09-29 05:44:42
12726,714899,14,43869620,70,Adam Brown (Stirling Albion) Goal at 88',Adam Brown Goal,2,5280,88',417,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,57725.0,Adam Brown,2024-09-29 05:44:42
12726,714900,1,43865672,76,Jess Norey (East Fife) Substitution at 8',Jess Norey Substitution,1,480,8',421,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,365402.0,Jess Norey,2024-09-29 05:44:42
12726,714900,1,43865672,76,Jess Norey (East Fife) Substitution at 8',Jess Norey Substitution,1,480,8',421,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,113568.0,Stewart Murdoch,2024-09-29 05:44:42
12726,714900,2,43866867,94,Reis Peggie (East Fife) Yellow Card at 41',Reis Peggie Yellow Card,1,2460,41',421,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,260603.0,Reis Peggie,2024-09-29 05:44:42
12726,714900,3,43867662,76,Jack Healy (East Fife) Substitution at 45',Jack Healy Substitution,2,2700,45',421,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,293874.0,Jack Healy,2024-09-29 05:44:42
12726,714900,3,43867662,76,Jack Healy (East Fife) Substitution at 45',Jack Healy Substitution,2,2700,45',421,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,260603.0,Reis Peggie,2024-09-29 05:44:42
12726,714900,4,43868037,94,Brogan Walls (Spartans FC) Yellow Card at 54',Brogan Walls Yellow Card,2,3240,54',18015,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,324310.0,Brogan Walls,2024-09-29 05:44:42
12726,714900,5,43868343,94,Liam Newton (East Fife) Yellow Card at 55',Liam Newton Yellow Card,2,3300,55',421,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,299920.0,Liam Newton,2024-09-29 05:44:42
12726,714900,6,43868494,70,Nathan Austin (East Fife) Goal at 62',Nathan Austin Goal,2,3720,62',421,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,190432.0,Nathan Austin,2024-09-29 05:44:42
