seasonType,eventId,teamId,homeAway,winner,formation,active,starter,jersey,athleteId,athleteDisplayName,position,formationPlace,subbedIn,subbedInForAthleteId,subbedInForAthleteJersey,subInAthleteId,subInClockValue,subInDisplayClock,subbedOut,subbedOutForAthleteId,subbedOutForAthleteJersey,subOutAthleteId,subOutClockValue,subOutDisplayClock,updateTime
12504,722054,4789,home,1,4-3-3,1,0,9,303049,Mohammed Diomande,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722054,4789,home,1,4-3-3,1,0,10,159530,Jean Evrard Kouassi,Substitute,0,1,210397,19,210397.0,5100.0,85',0,0,-1,,,,2024-10-14 01:54:08
12504,722054,4789,home,1,4-3-3,1,0,7,193919,Hassane Kamara,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722054,4789,home,1,4-3-3,1,0,20,257058,Hamed Traoré,Substitute,0,1,184118,6,184118.0,4620.0,77',0,0,-1,,,,2024-10-14 01:54:08
12504,722054,4789,home,1,4-3-3,1,0,2,243648,Cedric Kipre,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722054,4789,home,1,4-3-3,1,0,18,159524,Guy Stephane Bedi,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722054,8600,away,0,5-4-1,1,1,1,318741,Mohamed Kamara,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722054,8600,away,0,5-4-1,1,1,12,393736,Nathaniel Jalloh,Right Back,2,0,0,-1,,,,1,150061,3,150061.0,4380.0,73',2024-10-14 01:54:08
12504,722054,8600,away,0,5-4-1,1,1,19,333144,Emmanuel Samadia,Left Back,3,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722054,8600,away,0,5-4-1,1,1,18,338583,Ibrahim Sillah,Center Left Defender,4,0,0,-1,,,,1,371700,27,371700.0,2460.0,41',2024-10-14 01:54:08
12504,722054,8600,away,0,5-4-1,1,1,5,132436,Steven Caulker,Center Defender,5,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722054,8600,away,0,5-4-1,1,1,15,391111,Abdoulie Jarjue,Center Right Defender,6,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722054,8600,away,0,5-4-1,1,1,8,271872,Alhassan Koroma,Right Midfielder,7,0,0,-1,,,,1,210245,11,210245.0,4680.0,78',2024-10-14 01:54:08
12504,722054,8600,away,0,5-4-1,1,1,14,301232,Tyrese Fornah,Center Right Midfielder,8,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722054,8600,away,0,5-4-1,1,1,9,197057,Amadou Bakayoko,Forward,9,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722054,8600,away,0,5-4-1,1,1,6,271871,Alusine Pagal Koroma,Center Left Midfielder,10,0,0,-1,,,,1,338585,20,338585.0,4680.0,78',2024-10-14 01:54:08
12504,722054,8600,away,0,5-4-1,1,1,17,209624,Issa Kallon,Left Midfielder,11,0,0,-1,,,,1,245512,10,245512.0,2460.0,41',2024-10-14 01:54:08
12504,722054,8600,away,0,5-4-1,1,0,2,393737,Nabieu Daffae,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722054,8600,away,0,5-4-1,1,0,22,393735,Momoh Kamara,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722054,8600,away,0,5-4-1,1,0,27,371700,Hindolo Mustapha,Substitute,0,1,338583,18,338583.0,2460.0,41',0,0,-1,,,,2024-10-14 01:54:08
12504,722054,8600,away,0,5-4-1,1,0,20,338585,Alie Conteh,Substitute,0,1,271871,6,271871.0,4680.0,78',0,0,-1,,,,2024-10-14 01:54:08
12504,722054,8600,away,0,5-4-1,1,0,23,320152,Francis Koroma,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722054,8600,away,0,5-4-1,1,0,4,318740,Abu Diaby Dumbuya,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722054,8600,away,0,5-4-1,1,0,13,316825,Alpha Kamara,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722054,8600,away,0,5-4-1,1,0,21,300067,Rodney Michael,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722054,8600,away,0,5-4-1,1,0,10,245512,Mustapha Bundu,Substitute,0,1,209624,17,209624.0,2460.0,41',0,0,-1,,,,2024-10-14 01:54:08
12504,722054,8600,away,0,5-4-1,1,0,11,210245,Sullay Kaikai,Substitute,0,1,271872,8,271872.0,4680.0,78',0,0,-1,,,,2024-10-14 01:54:08
12504,722054,8600,away,0,5-4-1,1,0,3,150061,Mohamed Bangura,Substitute,0,1,393736,12,393736.0,4380.0,73',0,0,-1,,,,2024-10-14 01:54:08
12504,722054,8600,away,0,5-4-1,1,0,16,333143,Isaac Caulker,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722055,654,home,1,4-2-3-1,1,1,1,205253,Seny Dieng,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722055,654,home,1,4-2-3-1,1,1,2,137397,Formose Mendy,Right Back,2,0,0,-1,,,,1,324991,21,324991.0,3120.0,52',2024-10-14 01:54:08
12504,722055,654,home,1,4-2-3-1,1,1,14,268796,Ismail Jakobs,Left Back,3,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722055,654,home,1,4-2-3-1,1,1,8,38721,Lamine Camara,Left Midfielder,4,0,0,-1,,,,1,144517,5,144517.0,3900.0,65',2024-10-14 01:54:08
12504,722055,654,home,1,4-2-3-1,1,1,3,150312,Kalidou Koulibaly,Center Right Defender,5,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722055,654,home,1,4-2-3-1,1,1,19,213181,Moussa Niakhaté,Center Left Defender,6,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722055,654,home,1,4-2-3-1,1,1,18,241012,Ismaïla Sarr,Attacking Midfielder Right,7,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722055,654,home,1,4-2-3-1,1,1,26,255889,Pape Gueye,Right Midfielder,8,0,0,-1,,,,1,148172,6,148172.0,4860.0,81',2024-10-14 01:54:08
12504,722055,654,home,1,4-2-3-1,1,1,7,308524,Nicolas Jackson,Forward,9,0,0,-1,,,,1,223376,20,223376.0,4860.0,81',2024-10-14 01:54:08
12504,722055,654,home,1,4-2-3-1,1,1,13,268641,Iliman Ndiaye,Attacking Midfielder,10,0,0,-1,,,,1,282381,9,282381.0,3900.0,65',2024-10-14 01:54:08
12504,722055,654,home,1,4-2-3-1,1,1,10,169797,Sadio Mané,Attacking Midfielder Left,11,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722055,654,home,1,4-2-3-1,1,0,23,197631,Mory Diaw,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722055,654,home,1,4-2-3-1,1,0,22,125188,Abdou Diallo,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722055,654,home,1,4-2-3-1,1,0,25,359796,El Hadji Malick Diouf,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722055,654,home,1,4-2-3-1,1,0,21,324991,Habib Diarra,Substitute,0,1,137397,2,137397.0,3120.0,52',0,0,-1,,,,2024-10-14 01:54:08
12504,722055,654,home,1,4-2-3-1,1,0,17,297337,Pape Matar Sarr,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722055,654,home,1,4-2-3-1,1,0,11,294228,Pathé Ciss,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722055,654,home,1,4-2-3-1,1,0,9,282381,Boulaye Dia,Substitute,0,1,268641,13,268641.0,3900.0,65',0,0,-1,,,,2024-10-14 01:54:08
12504,722055,654,home,1,4-2-3-1,1,0,5,144517,Idrissa Gueye,Substitute,0,1,38721,8,38721.0,3900.0,65',0,0,-1,,,,2024-10-14 01:54:08
12504,722055,654,home,1,4-2-3-1,1,0,15,251924,Cherif Ndiaye,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722055,654,home,1,4-2-3-1,1,0,4,251614,Abdoulaye Seck,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722055,654,home,1,4-2-3-1,1,0,20,223376,Habib Diallo,Substitute,0,1,308524,7,308524.0,4860.0,81',0,0,-1,,,,2024-10-14 01:54:08
12504,722055,654,home,1,4-2-3-1,1,0,6,148172,Nampalys Mendy,Substitute,0,1,255889,26,255889.0,4860.0,81',0,0,-1,,,,2024-10-14 01:54:08
12504,722055,4325,away,0,4-4-2,1,1,1,247973,Brighton Munthali,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722055,4325,away,0,4-4-2,1,1,2,247968,Stanley Sanudi,Right Back,2,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722055,4325,away,0,4-4-2,1,1,3,393719,Timothy Silwimba,Left Back,3,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722055,4325,away,0,4-4-2,1,1,11,330823,Lloyd Njaliwa,Center Right Midfielder,4,0,0,-1,,,,1,384936,9,384936.0,4620.0,77',2024-10-14 01:54:08
12504,722055,4325,away,0,4-4-2,1,1,7,320806,Nickson Mwase,Center Right Defender,5,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722055,4325,away,0,4-4-2,1,1,5,258285,Chembezi Denis,Center Left Defender,6,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722055,4325,away,0,4-4-2,1,1,14,370500,Wisdom Mpinganjira,Right Midfielder,7,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722055,4325,away,0,4-4-2,1,1,17,173981,John Banda,Center Left Midfielder,8,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722055,4325,away,0,4-4-2,1,1,13,344803,Patrick Mwaungulu,Center Left Forward,9,0,0,-1,,,,1,382542,16,382542.0,1140.0,19',2024-10-14 01:54:08
12504,722055,4325,away,0,4-4-2,1,1,10,314883,Chawa,Center Right Forward,10,0,0,-1,,,,1,288823,8,288823.0,2700.0,45',2024-10-14 01:54:08
12504,722055,4325,away,0,4-4-2,1,1,19,363765,Lanjesi Nkhoma,Left Midfielder,11,0,0,-1,,,,1,247989,20,247989.0,3540.0,59',2024-10-14 01:54:08
12504,722055,4325,away,0,4-4-2,1,0,12,247971,Isaac Kaliati,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722055,4325,away,0,4-4-2,1,0,9,384936,Zeliat Nkhoma,Substitute,0,1,330823,11,330823.0,4620.0,77',0,0,-1,,,,2024-10-14 01:54:08
12504,722055,4325,away,0,4-4-2,1,0,16,382542,George Chikooka,Substitute,0,1,344803,13,344803.0,1140.0,19',0,0,-1,,,,2024-10-14 01:54:08
12504,722055,4325,away,0,4-4-2,1,0,4,369619,Mcdonald Lameck,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722055,4325,away,0,4-4-2,1,0,6,365446,Lloyd Aaron,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722055,4325,away,0,4-4-2,1,0,15,333138,Lawrence Chaziya,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722055,4325,away,0,4-4-2,1,0,8,288823,Chimwemwe Idana,Substitute,0,1,314883,10,314883.0,2700.0,45',0,0,-1,,,,2024-10-14 01:54:08
12504,722055,4325,away,0,4-4-2,1,0,20,247989,Yamikani Chester,Substitute,0,1,363765,19,363765.0,3540.0,59',0,0,-1,,,,2024-10-14 01:54:08
12504,722055,4325,away,0,4-4-2,1,0,18,365548,Robert Saizi,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-14 01:54:08
12504,722056,659,home,0,4-2-3-1,1,1,1,358865,Amenallah Memmiche,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,659,home,0,4-2-3-1,1,1,20,358860,Rayed Bouchniba,Right Back,2,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,659,home,0,4-2-3-1,1,1,6,296982,Amine Ben Hamida,Left Back,3,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,659,home,0,4-2-3-1,1,1,14,231984,Aïssa Laïdouni,Left Midfielder,4,0,0,-1,,,,1,195252,19,195252.0,5400.0,90'+2',2024-10-13 21:57:32
12504,722056,659,home,0,4-2-3-1,1,1,4,230338,Yassine Meriah,Center Right Defender,5,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,659,home,0,4-2-3-1,1,1,3,265099,Montassar Talbi,Center Left Defender,6,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,659,home,0,4-2-3-1,1,1,8,294356,Hamza Rafia,Attacking Midfielder Right,7,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,659,home,0,4-2-3-1,1,1,13,187249,Ferjani Sassi,Right Midfielder,8,0,0,-1,,,,1,209595,17,209595.0,4380.0,73',2024-10-13 21:57:32
12504,722056,659,home,0,4-2-3-1,1,1,11,232612,Seifeddine Jaziri,Forward,9,0,0,-1,,,,1,300007,10,300007.0,4380.0,73',2024-10-13 21:57:32
12504,722056,659,home,0,4-2-3-1,1,1,7,148013,Youssef Msakni,Attacking Midfielder,10,0,0,-1,,,,1,191104,18,191104.0,5160.0,86',2024-10-13 21:57:32
12504,722056,659,home,0,4-2-3-1,1,1,5,283953,Mohamed Ali Ben Romdhane,Attacking Midfielder Left,11,0,0,-1,,,,1,393710,15,393710.0,5160.0,86',2024-10-13 21:57:32
12504,722056,659,home,0,4-2-3-1,1,0,15,393710,Bilel Ait Malek,Substitute,0,1,283953,5,283953.0,5160.0,86',0,0,-1,,,,2024-10-13 21:57:32
12504,722056,659,home,0,4-2-3-1,1,0,9,366931,Mohamed Anas Haj,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,659,home,0,4-2-3-1,1,0,23,358956,Houssem Tka,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,659,home,0,4-2-3-1,1,0,2,314433,Alaa Ghram,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,659,home,0,4-2-3-1,1,0,22,308627,Ben Said,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,659,home,0,4-2-3-1,1,0,12,265208,Houssem Ben Ali,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,659,home,0,4-2-3-1,1,0,21,265105,Wajdi Kechrida,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,659,home,0,4-2-3-1,1,0,17,209595,Ellyes Skhiri,Substitute,0,1,187249,13,187249.0,4380.0,73',0,0,-1,,,,2024-10-13 21:57:32
12504,722056,659,home,0,4-2-3-1,1,0,16,195253,Sabri Ben Hessen,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,659,home,0,4-2-3-1,1,0,19,195252,Bilel Mejri,Substitute,0,1,231984,14,231984.0,5400.0,90'+2',0,0,-1,,,,2024-10-13 21:57:32
12504,722056,659,home,0,4-2-3-1,1,0,18,191104,Nader Ghandri,Substitute,0,1,148013,7,148013.0,5160.0,86',0,0,-1,,,,2024-10-13 21:57:32
12504,722056,659,home,0,4-2-3-1,1,0,10,300007,Hannibal Mejbri,Substitute,0,1,232612,11,232612.0,4380.0,73',0,0,-1,,,,2024-10-13 21:57:32
12504,722056,8601,away,1,4-4-2,1,1,16,318565,Yannick Pandor,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,8601,away,1,4-4-2,1,1,19,105036,Mohamed Youssouf,Right Back,2,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,8601,away,1,4-4-2,1,1,3,251550,Akim Abdallah,Left Back,3,0,0,-1,,,,1,306191,8,306191.0,3900.0,65',2024-10-13 21:57:32
12504,722056,8601,away,1,4-4-2,1,1,6,324002,Iyad Mohamed,Center Right Midfielder,4,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,8601,away,1,4-4-2,1,1,29,309840,Warmed Omari,Center Right Defender,5,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,8601,away,1,4-4-2,1,1,12,252160,Kassim M'Dahoma,Center Left Defender,6,0,0,-1,,,,1,268475,5,268475.0,3900.0,65',2024-10-13 21:57:32
12504,722056,8601,away,1,4-4-2,1,1,22,262736,Saïd Bakari,Right Midfielder,7,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,8601,away,1,4-4-2,1,1,7,227417,Faïz Selemani,Center Left Midfielder,8,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,8601,away,1,4-4-2,1,1,11,305692,Rafiki Said,Center Left Forward,9,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,8601,away,1,4-4-2,1,1,17,255654,Myziane Maolida,Center Right Forward,10,0,0,-1,,,,1,299400,24,299400.0,5400.0,90'+2',2024-10-13 21:57:32
12504,722056,8601,away,1,4-4-2,1,1,18,260235,Yacine Bourhane,Left Midfielder,11,0,0,-1,,,,1,339856,4,339856.0,5280.0,88',2024-10-13 21:57:32
12504,722056,8601,away,1,4-4-2,1,0,9,369616,Affane Djambae,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,8601,away,1,4-4-2,1,0,27,356967,Rayan Lutin,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,8601,away,1,4-4-2,1,0,4,339856,Yakine Said,Substitute,0,1,260235,18,260235.0,5280.0,88',0,0,-1,,,,2024-10-13 21:57:32
12504,722056,8601,away,1,4-4-2,1,0,14,324742,Aymeric Ahmed,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,8601,away,1,4-4-2,1,0,13,386146,Naimoudine Assane,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,8601,away,1,4-4-2,1,0,5,268475,Ahmed Soilihi,Substitute,0,1,252160,12,252160.0,3900.0,65',0,0,-1,,,,2024-10-13 21:57:32
12504,722056,8601,away,1,4-4-2,1,0,23,323191,Adel Anzimati-Aboudou,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,8601,away,1,4-4-2,1,0,8,306191,Remy Vita,Substitute,0,1,251550,3,251550.0,3900.0,65',0,0,-1,,,,2024-10-13 21:57:32
12504,722056,8601,away,1,4-4-2,1,0,2,304898,Ismael Boura,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,8601,away,1,4-4-2,1,0,24,299400,Faiz Mattoir,Substitute,0,1,255654,17,255654.0,5400.0,90'+2',0,0,-1,,,,2024-10-13 21:57:32
12504,722056,8601,away,1,4-4-2,1,0,1,248110,Salim Ben Boina,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722056,8601,away,1,4-4-2,1,0,15,215540,Benjaloud Youssouf,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 21:57:32
12504,722057,4231,home,0,4-3-3,1,1,23,376728,Loyce Mbaba,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,4231,home,0,4-3-3,1,1,3,315213,Anthony Oyono,Right Back,2,0,0,-1,,,,1,391110,17,391110.0,4980.0,83',2024-10-13 23:19:26
12504,722057,4231,home,0,4-3-3,1,1,6,370501,Urie-Michel Mboula,Left Back,3,0,0,-1,,,,1,267946,8,267946.0,4980.0,83',2024-10-13 23:19:26
12504,722057,4231,home,0,4-3-3,1,1,18,181729,Mario Lemina,Center Midfielder,4,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,4231,home,0,4-3-3,1,1,2,215332,Aaron Appindangoyé,Center Right Defender,5,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,4231,home,0,4-3-3,1,1,4,333132,Alex Moussounda,Center Left Defender,6,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,4231,home,0,4-3-3,1,1,14,265347,Eric Baboué Bocoum,Right Midfielder,7,0,0,-1,,,,1,266799,13,266799.0,2700.0,45',2024-10-13 23:19:26
12504,722057,4231,home,0,4-3-3,1,1,12,180652,Guélor Kanga,Left Midfielder,8,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,4231,home,0,4-3-3,1,1,15,308907,Patrick Orphe M'Bina,Forward,9,0,0,-1,,,,1,342892,10,342892.0,2700.0,45',2024-10-13 23:19:26
12504,722057,4231,home,0,4-3-3,1,1,11,284333,Jim Allevinah,Right Forward,10,0,0,-1,,,,1,210505,7,210505.0,3900.0,65',2024-10-13 23:19:26
12504,722057,4231,home,0,4-3-3,1,1,20,213304,Dénis Bouanga,Left Forward,11,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,4231,home,0,4-3-3,1,0,17,391110,Rody Effaghe,Substitute,0,1,315213,3,315213.0,4980.0,83',0,0,-1,,,,2024-10-13 23:19:26
12504,722057,4231,home,0,4-3-3,1,0,5,251486,Serge-Junior Ngouali,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,4231,home,0,4-3-3,1,0,1,376727,Anse Ngoubi,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,4231,home,0,4-3-3,1,0,21,376726,Jérémy Oyono,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,4231,home,0,4-3-3,1,0,10,342892,Shavy Babicka,Substitute,0,1,308907,15,308907.0,2700.0,45',0,0,-1,,,,2024-10-13 23:19:26
12504,722057,4231,home,0,4-3-3,1,0,22,324394,Yannis M'Bemba,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,4231,home,0,4-3-3,1,0,7,210505,David Sambissa,Substitute,0,1,284333,11,284333.0,3900.0,65',0,0,-1,,,,2024-10-13 23:19:26
12504,722057,4231,home,0,4-3-3,1,0,8,267946,Clench Loufilou,Substitute,0,1,370501,6,370501.0,4980.0,83',0,0,-1,,,,2024-10-13 23:19:26
12504,722057,4231,home,0,4-3-3,1,0,13,266799,Medwin Biteghe,Substitute,0,1,265347,14,265347.0,2700.0,45',0,0,-1,,,,2024-10-13 23:19:26
12504,722057,4231,home,0,4-3-3,1,0,16,265360,Nooubi Fotso Junior,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,4231,home,0,4-3-3,1,0,19,333218,Jacques Ekomie,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,6640,away,0,4-2-3-1,1,1,16,310425,Sekhoane Moerane,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,6640,away,0,4-2-3-1,1,1,14,379153,Thato Malakia Sefoli,Right Back,2,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,6640,away,0,4-2-3-1,1,1,8,310422,Thabo Matsoele,Left Back,3,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,6640,away,0,4-2-3-1,1,1,4,283468,Tsepo Toloane,Left Midfielder,4,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,6640,away,0,4-2-3-1,1,1,20,247661,Thabo Makhele,Center Right Defender,5,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,6640,away,0,4-2-3-1,1,1,3,294361,Rethabile Rasethuntsa,Center Left Defender,6,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,6640,away,0,4-2-3-1,1,1,7,370519,Teboho Letsema,Attacking Midfielder Right,7,0,0,-1,,,,1,310424,17,310424.0,2700.0,45',2024-10-13 23:19:26
12504,722057,6640,away,0,4-2-3-1,1,1,6,294359,Lisema Lebokollane,Right Midfielder,8,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,6640,away,0,4-2-3-1,1,1,12,338817,Katleho Makateng,Forward,9,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,6640,away,0,4-2-3-1,1,1,5,191459,Tshwarelo Bereng,Attacking Midfielder,10,0,0,-1,,,,1,341965,15,341965.0,5400.0,90'+3',2024-10-13 23:19:26
12504,722057,6640,away,0,4-2-3-1,1,1,10,247673,Jane Thabantso,Attacking Midfielder Left,11,0,0,-1,,,,1,295094,11,295094.0,4440.0,74',2024-10-13 23:19:26
12504,722057,6640,away,0,4-2-3-1,1,0,2,384897,Mokhele Molise,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,6640,away,0,4-2-3-1,1,0,1,384898,Ntsane Molise,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,6640,away,0,4-2-3-1,1,0,13,379154,Fusi Matlabe,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,6640,away,0,4-2-3-1,1,0,19,345129,Lehlohonolo Matsau,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,6640,away,0,4-2-3-1,1,0,18,361032,Mohlomi Makhetha,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,6640,away,0,4-2-3-1,1,0,15,341965,Thabo Mafatle,Substitute,0,1,191459,5,191459.0,5400.0,90'+3',0,0,-1,,,,2024-10-13 23:19:26
12504,722057,6640,away,0,4-2-3-1,1,0,22,313688,Tlotliso Phatsisi,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,6640,away,0,4-2-3-1,1,0,17,310424,Thabang Malane,Substitute,0,1,370519,7,370519.0,2700.0,45',0,0,-1,,,,2024-10-13 23:19:26
12504,722057,6640,away,0,4-2-3-1,1,0,11,295094,Neo Mokhachane,Substitute,0,1,247673,10,247673.0,4440.0,74',0,0,-1,,,,2024-10-13 23:19:26
12504,722057,6640,away,0,4-2-3-1,1,0,21,295093,Rethabile Mokokoane,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722057,6640,away,0,4-2-3-1,1,0,23,283466,Tankiso Chaba,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-10-13 23:19:26
12504,722058,2849,home,1,3-4-1-2,1,1,16,219456,Djigui Diarra,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2024-10-13 22:19:37
12504,722058,2849,home,1,3-4-1-2,1,1,17,271137,Lassine Sinayoko,Right Midfielder,2,0,0,-1,,,,1,231367,14,231367.0,3540.0,59',2024-10-13 22:19:37
12504,722058,2849,home,1,3-4-1-2,1,1,13,306548,Fodé Doucouré,Left Midfielder,3,0,0,-1,,,,0,0,-1,,,,2024-10-13 22:19:37
